,timestamp,cpu_usage [%],mem_usage [%]
0,1.007372533902526,34.4,32.9
0,2.0206214506179094,7.8,32.9
0,3.0300333611667156,9.3,32.9
0,4.0419995076954365,9.9,33.0
0,5.053502617403865,9.1,33.0
0,6.064984517171979,10.4,33.0
0,7.078390492126346,6.4,33.0
0,8.090129993855953,19.2,33.0
0,9.102526241913438,9.0,33.0
0,10.11328325420618,8.5,33.0
0,11.12470326013863,10.0,33.0
0,12.136305749416351,7.7,33.0
0,13.148041298612952,6.3,33.0
0,14.159184537827969,9.8,33.0
0,15.170852065086365,8.0,33.0
0,16.18249829299748,11.2,33.0
0,17.19542812742293,11.4,33.3
0,18.20373011007905,19.8,33.0
0,19.21427064947784,7.2,33.0
0,20.224055271595716,7.8,33.0
0,21.23617496713996,10.3,33.0
0,22.24722581729293,10.0,33.0
0,23.2588345464319,8.3,33.0
0,24.27029974758625,9.9,33.0
0,25.282026782631874,8.5,33.0
0,26.293286146596074,9.2,33.0
0,27.30494906567037,12.5,33.0
0,28.316873729228973,9.6,33.0
0,29.328809089958668,5.8,33.1
0,30.343135414645076,9.2,33.0
0,31.353739194571972,11.7,33.0
0,32.36448186263442,7.7,33.0
0,33.37671998515725,5.9,33.0
0,34.388655077666044,9.2,33.1
0,35.401213098317385,7.6,33.1
0,36.412942158058286,7.4,33.1
0,37.4247488733381,5.8,33.1
0,38.437367882579565,9.9,33.1
0,39.44893958605826,11.4,33.1
0,40.46000159904361,7.6,33.1
0,41.471755269914865,13.6,33.1
0,42.4826006218791,9.1,33.1
0,43.494298439472914,8.6,33.1
0,44.50714079849422,7.8,33.1
0,45.51882777735591,8.1,33.1
0,46.530210154131055,11.2,33.1
0,47.5420646071434,8.9,33.1
0,48.55532340891659,8.4,33.1
0,49.56799851357937,6.6,33.1
0,50.579989708960056,7.3,33.1
0,51.59197509661317,8.9,33.1
0,52.60499917343259,10.8,33.1
0,53.616006050258875,9.5,33.1
0,54.62695334106684,9.8,33.1
0,55.637390710413456,9.7,33.1
0,56.64879805222154,5.8,33.1
0,57.65898462571204,10.3,33.1
0,58.672001814469695,9.0,33.1
0,59.68670595251024,7.1,33.1
0,60.69932789541781,8.6,33.0
0,61.71133231371641,10.2,33.0
0,62.72273540496826,8.1,33.0
0,63.73435175418854,7.1,33.0
