,timestamp,cpu_usage [%],mem_usage [%]
0,1.006118830293417,9.1,33.9
0,2.0191346537321806,8.1,34.0
0,3.030030321329832,10.5,34.0
0,4.041295971721411,7.8,34.0
0,5.051668131724,11.2,34.0
0,6.0618989784270525,9.5,34.0
0,7.072068322449923,8.9,34.0
0,8.083778019994497,7.9,34.0
0,9.09250546246767,14.9,34.0
0,10.104591490700841,11.8,34.0
0,11.11666969768703,10.4,34.0
0,12.1282181981951,7.9,34.0
0,13.140641875565052,8.6,34.0
0,14.151884999126196,7.3,34.0
0,15.164617726579309,10.2,34.0
0,16.17567513510585,6.2,34.0
0,17.18656573444605,9.9,34.0
0,18.199455995112658,8.6,34.0
0,19.211316289380193,25.3,34.4
0,20.222318191081285,34.4,34.0
0,21.233860859647393,32.2,34.1
0,22.245755026116967,32.7,34.3
0,23.257560722529888,32.3,34.4
0,24.269243326038122,34.7,34.6
0,25.280602423474193,32.1,34.9
0,26.292141523212194,8.0,34.9
0,27.30455975420773,8.5,34.9
0,28.316729474812746,8.3,34.9
0,29.327674262225628,8.3,34.9
0,30.339003870263696,10.1,34.9
0,31.350386023521423,10.3,34.9
0,32.36211811937392,7.4,35.0
0,33.37520491890609,7.2,35.0
0,34.3870099876076,8.6,35.0
0,35.39982387796044,9.7,35.0
0,36.412305215373635,6.6,35.0
0,37.42383291199803,6.9,34.9
0,38.43518481403589,9.3,34.9
0,39.44651676155627,8.6,35.0
0,40.45770050957799,8.9,35.0
0,41.471663035452366,29.2,35.1
0,42.483378587290645,33.7,35.1
0,43.49515507929027,32.4,35.2
0,44.50633770227432,32.8,35.2
0,45.51782202348113,14.1,34.9
0,46.529866233468056,7.9,34.9
0,47.54093182645738,7.4,34.9
0,48.55212107859552,14.8,35.3
0,49.56329479441047,33.6,34.9
0,50.57462158612907,17.5,34.9
0,51.58442034572363,6.9,34.9
0,52.59646783955395,9.2,34.9
0,53.60854083299637,8.0,34.9
0,54.622079422697425,9.6,34.9
0,55.634786466136575,8.4,34.9
0,56.646463107317686,9.6,34.9
0,57.65876376256347,8.8,34.9
0,58.67106127180159,8.1,34.9
0,59.68192607909441,8.3,34.9
0,60.6946610622108,11.1,34.9
0,61.707073422148824,6.6,34.9
0,62.71996449492872,10.1,34.9
0,63.73139336146414,9.9,34.9
0,64.74174179881811,8.9,35.0
0,65.75339674577117,9.9,35.0
0,66.76760610379279,9.3,35.0
0,67.7806561589241,8.8,35.0
0,68.79231748357415,6.5,35.0
0,69.80383707396686,9.2,35.0
0,70.81654821895063,9.9,35.0
0,71.82775298692286,32.7,34.9
0,72.83950037136674,34.9,35.4
0,73.85168787837029,31.1,35.1
0,74.86376182362437,34.4,35.6
0,75.87436296977103,10.1,34.9
0,76.8856135495007,7.4,34.9
0,77.8983975443989,8.8,34.9
0,78.90930455550551,9.2,34.9
0,79.92095893621445,11.1,34.9
0,80.9320833478123,8.4,34.9
0,81.94337359443307,9.5,34.9
0,82.95446160621941,8.6,34.9
0,83.96602382697165,6.6,34.9
0,84.98063625581563,9.1,34.9
0,85.9923094343394,11.1,34.9
0,87.00389164499938,14.6,34.9
0,88.02241728641093,8.0,34.9
0,89.03338566236198,7.3,34.9
0,90.04286173917353,10.1,34.9
0,91.05481292679906,10.3,34.9
0,92.06607904285192,6.9,34.9
0,93.07807118445635,6.6,34.9
0,94.0907505787909,7.9,34.9
0,95.10249395854771,7.1,34.9
0,96.11440324224532,11.5,34.9
0,97.12559621222317,7.1,34.9
0,98.13620571605861,7.1,34.9
0,99.14675768651068,7.6,34.9
0,100.15833118371665,18.6,35.4
0,101.17202781885862,19.3,34.9
0,102.18298490345478,33.3,35.3
0,103.19343663565814,32.1,35.0
0,104.20325716026127,30.8,35.3
0,105.21362017467618,30.8,34.9
0,106.2242984380573,9.7,34.9
0,107.23566605336964,8.3,34.9
0,108.24796703271568,8.8,34.9
0,109.25996988266706,9.4,34.9
0,110.27130373567343,10.1,34.9
0,111.28238570317626,8.1,34.9
0,112.2939293384552,7.8,34.9
0,113.30550823919475,9.0,34.9
0,114.31695530749857,6.9,34.9
0,115.32784177921712,9.1,34.9
0,116.33785304240882,13.2,34.9
0,117.34612383879721,8.1,34.9
0,118.35921691730618,7.4,34.9
0,119.3715270459652,6.1,34.9
0,120.38531322032213,12.0,34.9
0,121.39694129116833,11.9,34.9
0,122.40804947540164,7.6,34.9
0,123.4204517621547,7.6,34.9
0,124.43023726902902,10.5,34.9
0,125.44146978110075,7.6,34.9
0,126.45308323577046,12.1,34.9
0,127.46347674354911,8.6,34.9
0,128.47522666491568,8.6,34.9
0,129.48714288324118,8.9,34.9
0,130.49840006045997,11.8,34.9
0,131.50748744048178,15.6,35.3
0,132.51678040623665,34.4,35.3
0,133.5254813786596,32.6,35.1
0,134.53728727810085,35.2,35.0
0,135.54937788285315,23.3,34.9
0,136.5599231980741,12.2,34.9
0,137.56879926472902,9.1,34.9
0,138.57979481853545,6.9,34.9
0,139.59192726761103,10.8,35.0
0,140.60309772007167,8.4,35.0
0,141.615343619138,7.7,35.0
0,142.6296665072441,10.1,35.0
0,143.6417756602168,9.6,35.0
0,144.65502509474754,8.1,34.9
0,145.66748876683414,8.0,34.9
0,146.68164838664234,10.8,34.9
0,147.6946577783674,9.0,34.9
0,148.70831324718893,8.7,34.9
0,149.7217695582658,8.6,35.0
0,150.73518062755466,15.9,35.4
0,151.74685588665307,15.3,35.0
0,152.76050884090364,8.6,35.0
0,153.77356119826436,6.1,35.0
0,154.78661133535206,7.8,35.0
0,155.79981863312423,7.6,35.0
0,156.81212655454874,11.5,35.0
0,157.82551397010684,9.5,35.0
0,158.83953900821507,7.3,35.0
0,159.85377312637866,11.5,35.0
0,160.8673545792699,10.2,35.0
0,161.8828107882291,20.2,35.3
0,162.89491353556514,34.0,35.2
0,163.90734893269837,32.2,35.4
0,164.9208446033299,31.7,35.3
0,165.93367837928236,21.4,34.9
0,166.94572661072016,11.8,35.0
0,167.9579771179706,8.8,34.9
0,168.97073961608112,8.6,35.0
0,169.98222744092345,10.7,35.0
0,170.99460994638503,6.9,35.0
0,172.00669631920755,8.3,35.0
0,173.01712442561984,6.6,35.0
0,174.0291787199676,6.9,34.9
0,175.03994156233966,6.4,34.9
0,176.05157965421677,7.8,34.9
0,177.06267629563808,13.3,34.9
0,178.07472165115178,7.8,34.9
0,179.08735872805119,7.9,35.0
0,180.09963413327932,18.7,35.0
0,181.112040290609,38.0,35.1
0,182.12368411757052,34.2,35.5
0,183.13516593538225,32.0,35.1
0,184.14782088436186,34.0,35.0
