,timestamp,cpu_usage [%],mem_usage [%]
0,1.0065762866288424,26.6,35.2
0,2.0189794432371855,32.0,35.6
0,3.0316133480519056,31.9,35.4
0,4.042763886973262,43.2,35.7
0,5.054331952705979,16.9,35.0
0,6.0653579868376255,10.6,35.1
0,7.075715145096183,16.5,34.2
0,8.088549496605992,8.3,34.2
0,9.099670445546508,5.3,34.2
0,10.110585607588291,7.5,34.2
0,11.122403260320425,9.3,34.2
0,12.133985482156277,12.3,34.2
0,13.145096691325307,6.1,34.2
0,14.154491635039449,10.0,34.2
0,15.166276227682829,7.7,34.2
0,16.177762316539884,9.3,34.2
0,17.189753191545606,8.6,34.2
0,18.201336046680808,7.1,34.2
0,19.212496176362038,7.8,34.1
0,20.223898854106665,6.4,34.1
0,21.23534293100238,10.7,34.1
0,22.246648970991373,6.6,34.1
0,23.25868307426572,8.7,34.1
0,24.27169610373676,13.4,34.1
0,25.282355152070522,6.4,34.1
0,26.294513126835227,11.4,34.1
0,27.30533374659717,8.8,34.1
0,28.317182203754783,7.9,34.1
0,29.32878035120666,11.1,34.1
0,30.34045873209834,7.6,34.1
0,31.35196916759014,28.8,34.3
0,32.36349135637283,34.3,34.4
0,33.37473381496966,43.5,34.9
0,34.38465433381498,36.9,34.5
0,35.396368032321334,12.3,34.1
0,36.40787470526993,8.8,34.1
0,37.41921462677419,10.1,34.1
0,38.431671096011996,10.5,34.1
0,39.44318722188473,8.1,34.1
0,40.45362502709031,7.2,34.1
0,41.46204128488898,8.3,34.1
0,42.473092721775174,8.6,34.1
0,43.4844674076885,8.8,34.1
0,44.49619707278907,7.6,34.1
0,45.50790881179273,8.1,34.1
0,46.519286734983325,7.9,34.1
0,47.53084873408079,9.9,34.1
0,48.54234219528735,6.3,34.1
0,49.55360267497599,7.1,34.1
0,50.563797352835536,15.9,34.5
0,51.574630595743656,32.7,34.4
0,52.58514135144651,31.2,34.2
0,53.59628361277282,35.5,34.1
0,54.60711248777807,26.6,34.1
0,55.61879898421466,6.6,34.1
0,56.6306520793587,6.6,34.1
0,57.641547840088606,9.6,34.1
0,58.65203353576362,6.3,34.1
0,59.6639369558543,8.0,34.1
0,60.676280504092574,5.8,34.1
0,61.68766580335796,32.7,34.4
0,62.69873127155006,34.0,34.6
0,63.70971700362861,32.1,34.3
0,64.72221110574901,32.8,34.8
0,65.73327855207026,7.6,34.1
