,timestamp,cpu_usage [%],mem_usage [%]
0,1.0071004442870617,8.9,33.0
0,2.019667660817504,24.0,33.4
0,3.0310906190425158,32.5,33.5
0,4.042469946667552,32.6,33.3
0,5.055938748642802,33.5,33.7
0,6.068947913125157,21.5,33.0
0,7.08059292845428,8.8,33.0
0,8.091868719086051,11.3,33.0
0,9.100632788613439,9.8,33.0
0,10.11292858235538,8.1,33.0
0,11.12457144074142,7.3,33.0
0,12.134817948564887,9.7,33.0
0,13.14591701515019,10.9,33.0
0,14.15725345350802,7.6,33.0
0,15.16805911436677,10.7,33.0
0,16.180017836391926,7.1,33.0
0,17.19191542454064,9.5,33.0
0,18.20387406460941,12.8,33.0
0,19.21596920117736,7.3,33.0
0,20.228283358737826,8.5,32.9
0,21.23993452079594,8.3,32.9
0,22.25076131336391,11.4,32.9
0,23.261918496340513,9.5,32.9
0,24.272237837314606,7.4,32.9
0,25.28434439189732,9.0,32.9
0,26.296236796304584,8.1,32.9
0,27.307568959891796,7.8,32.9
0,28.31914685294032,9.9,32.9
0,29.330270590260625,22.7,33.0
0,30.343405043706298,7.4,33.0
0,31.354475190863013,8.1,33.0
0,32.365329664200544,28.9,33.4
0,33.378456285223365,34.0,33.0
0,34.39058311842382,32.3,33.1
0,35.4026627484709,34.4,33.2
0,36.41108858771622,13.6,33.0
0,37.42238615639508,11.1,33.0
0,38.43256936408579,6.9,32.9
0,39.44413797184825,10.8,33.0
0,40.4552842117846,9.5,33.0
0,41.46632887236774,9.5,33.0
0,42.47816404141486,11.0,33.0
0,43.48950743675232,9.6,33.0
0,44.50041659921408,6.4,33.0
0,45.512147184461355,9.9,33.0
0,46.521368101239204,7.4,33.0
0,47.534469248726964,12.9,33.0
0,48.54651930369437,9.8,33.0
0,49.558368815109134,10.3,33.0
0,50.570422476157546,11.8,33.0
0,51.581680515781045,7.1,33.0
0,52.59227228909731,11.3,33.0
0,53.60419553332031,10.4,33.0
0,54.61464260518551,7.2,33.0
0,55.624373372644186,10.2,33.0
0,56.63677114807069,7.1,33.0
0,57.648488050326705,10.5,33.0
0,58.660498812794685,8.4,33.0
0,59.672057408839464,8.3,33.0
0,60.683585956692696,11.9,33.0
0,61.69409880787134,10.1,33.0
0,62.7049906719476,31.5,33.3
0,63.719345692545176,33.1,33.3
0,64.73149213194847,32.8,33.5
0,65.742810100317,34.4,33.5
0,66.75146598741412,10.6,33.0
0,67.75986849702895,9.0,33.0
0,68.77113933488727,8.3,33.0
0,69.78230012580752,7.9,33.0
0,70.79576927237213,7.3,33.1
0,71.80840681120753,6.4,33.1
0,72.81964882463217,12.2,33.1
0,73.83184012398124,7.7,33.1
0,74.84349236823618,25.4,33.4
0,75.85507202520967,35.4,33.5
0,76.86641961708665,33.1,33.7
0,77.87792861834168,35.8,33.3
0,78.88853478059173,40.7,33.6
0,79.9002462849021,48.2,33.8
0,80.9121783208102,34.6,34.6
0,81.92314621992409,9.0,34.6
0,82.93420710228384,9.6,34.6
0,83.94657767191529,8.9,34.5
0,84.95845753699541,11.1,34.5
0,85.97075426392257,9.5,34.5
0,86.98399568535388,6.3,34.5
0,87.99554709345102,9.9,34.5
0,89.01748896948993,8.3,34.6
0,90.02943988144398,6.4,34.6
0,91.04059022478759,8.4,34.6
0,92.05221791192889,11.2,34.6
0,93.06408220902085,34.0,34.5
0,94.07625509612262,34.6,35.0
0,95.08892826549709,33.8,34.7
0,96.0984709598124,33.2,34.5
0,97.11014018580317,7.1,34.5
0,98.1224315315485,7.4,34.5
0,99.13457701727748,9.0,34.5
0,100.14782512374222,8.4,34.5
0,101.16100982390344,6.1,34.5
0,102.17350139468908,9.4,34.5
0,103.18424551188946,8.3,34.5
0,104.19596285745502,7.6,34.5
0,105.23247191309929,14.1,34.6
0,106.24536642432213,13.5,34.5
0,107.25785780139267,9.7,34.6
0,108.27055485919118,10.2,34.6
0,109.2821383625269,7.8,34.6
0,110.2921211309731,9.2,34.5
0,111.30205218680203,6.6,34.5
0,112.31120690144598,9.6,34.5
0,113.32448761723936,8.2,34.5
0,114.33499860949814,6.9,34.5
0,115.34655172005296,11.4,34.5
0,116.35852093622088,9.5,34.5
0,117.3703074324876,6.4,34.5
0,118.38232454098761,9.3,34.5
0,119.39623358473182,7.5,34.6
0,120.40539768524468,8.6,34.6
0,121.4158154334873,7.9,34.6
0,122.42593533731997,16.4,34.7
0,123.43695833906531,31.9,34.5
0,124.44533457234502,33.2,34.8
0,125.45668167062104,38.4,34.7
0,126.46556269191206,31.3,34.2
0,127.47832018882036,7.1,34.0
0,128.49020422063768,8.3,33.9
0,129.501948941499,9.6,33.9
0,130.5141523461789,26.2,34.1
0,131.52657366544008,26.8,33.9
0,132.54038514383137,6.6,33.9
0,133.55372959375381,8.3,33.9
0,134.56721977703273,16.9,33.9
0,135.57985006831586,11.3,33.9
0,136.5927613079548,8.1,33.9
0,137.60389359854162,11.4,33.9
0,138.6144301518798,8.6,33.9
0,139.62704293616116,8.1,33.9
0,140.6401963569224,8.3,33.9
0,141.65201498381793,6.6,33.9
0,142.6649826373905,9.6,33.9
0,143.67666806094348,7.1,33.9
0,144.68732259236276,11.0,33.9
0,145.6961827687919,11.6,33.9
0,146.7082806508988,5.9,33.9
0,147.7201576679945,7.4,33.9
0,148.73241785913706,8.6,33.9
0,149.74486434832215,7.8,33.9
0,150.7584168370813,7.3,33.9
0,151.77094946987927,6.3,33.9
0,152.7829431053251,17.6,33.9
0,153.7942735850811,32.3,34.0
0,154.80832507275045,31.6,34.3
0,155.82519743591547,34.3,34.1
0,156.83559297770262,23.7,33.9
0,157.8479036334902,6.9,33.9
0,158.86054749041796,6.6,33.9
0,159.87253090552986,6.6,33.9
0,160.88355157338083,8.4,33.9
0,161.89515451714396,7.1,33.9
0,162.9082917161286,10.6,33.9
0,163.92089371569455,8.3,33.9
0,164.93317812494934,8.4,33.9
0,165.94543049298227,10.6,33.9
0,166.957309467718,9.5,33.9
