,timestamp,cpu_usage [%],mem_usage [%]
0,1.0053054690361023,8.0,33.8
0,2.018225986510515,8.1,33.8
0,3.029245177283883,8.6,33.8
0,4.042459258809686,8.3,33.8
0,5.054128734394908,8.6,33.8
0,6.0652314350008965,11.9,33.8
0,7.076427631080151,7.4,33.8
0,8.08795572258532,6.6,33.8
0,9.099533304572105,11.1,33.8
0,10.111259639263153,9.1,33.8
0,11.122410088777542,8.3,33.8
0,12.134084902703762,9.1,33.8
0,13.144968003034592,7.1,33.8
0,14.156071586534381,7.3,33.8
0,15.167986318469048,7.6,33.7
0,16.17996043153107,7.8,33.8
0,17.191486783325672,6.4,33.7
0,18.203116757795215,10.4,33.7
0,19.213604781776667,9.1,33.7
0,20.224807972088456,8.5,33.8
0,21.236499628052115,11.2,33.8
0,22.24889343045652,11.1,33.8
0,23.25803060270846,7.1,33.8
0,24.26953743956983,9.3,33.8
0,25.28312167339027,8.9,33.8
0,26.294986398890615,9.4,33.8
0,27.305582892149687,8.0,33.8
0,28.31675291620195,8.6,33.8
0,29.328586211428046,6.1,33.8
0,30.340380115434527,9.9,33.8
0,31.351188346743584,7.8,33.8
0,32.362349059432745,6.9,33.8
0,33.37366075068712,9.8,33.8
0,34.385023748502135,8.3,33.8
0,35.39518668316305,5.8,33.8
0,36.40600200369954,12.8,33.8
0,37.416923984885216,8.8,33.8
0,38.42727355659008,9.0,34.0
0,39.43754455074668,33.1,34.0
0,40.44888581521809,37.6,34.2
0,41.459392454475164,35.4,33.8
0,42.46923910267651,34.0,34.1
0,43.48014844581485,32.2,33.8
0,44.48951597511768,42.3,35.0
0,45.50010032393038,21.2,34.3
0,46.51091603562236,11.3,34.6
0,47.5214260481298,36.1,34.8
0,48.53398635983467,16.6,34.3
0,49.54553630016744,11.5,34.3
0,50.556897362694144,12.7,34.3
0,51.565736915916204,27.3,34.4
0,52.57788382843137,37.0,34.4
0,53.58918034657836,31.1,34.5
0,54.600343415513635,33.2,34.6
0,55.611918890848756,11.6,34.3
0,56.622884567826986,12.4,34.3
0,57.6336524952203,7.1,34.4
0,58.64574949070811,7.1,34.4
0,59.65886455960572,9.3,34.4
0,60.6702193506062,9.9,34.4
0,61.682526249438524,8.8,34.4
0,62.69441902637482,10.2,34.4
0,63.706090819090605,8.9,34.4
0,64.71827494353056,8.1,34.4
0,65.73001436330378,7.4,34.4
0,66.74207030795515,9.8,34.4
0,67.75396366044879,8.3,34.4
0,68.76561466045678,8.1,34.4
0,69.77657506801188,7.6,34.4
0,70.78719229996204,10.3,34.4
0,71.79754494130611,8.7,34.4
0,72.80941229499876,9.8,34.4
0,73.82101035118103,7.6,34.4
0,74.8333541713655,8.3,34.4
0,75.84566567838192,7.3,34.4
0,76.85754690691829,8.6,34.4
0,77.86982681974769,10.3,34.4
0,78.88066851906478,9.8,34.4
0,79.88908628188074,8.3,34.4
0,80.89969817176461,9.4,34.4
0,81.91012849099934,33.7,34.8
0,82.91977367922664,34.4,34.9
0,83.93130778707564,32.8,34.6
0,84.94211809895933,32.9,34.4
0,85.95358124375343,8.4,34.3
0,86.96611216291785,9.1,34.3
0,87.97834017127752,12.0,34.3
0,88.99540554918349,7.1,34.3
0,90.01751141622663,8.9,34.3
0,91.02913914248347,11.1,34.4
0,92.04174723103642,7.6,34.4
0,93.05341506749392,9.8,34.4
0,94.0653343424201,9.3,34.4
0,95.07658851146698,6.4,34.4
0,96.08822918310761,7.3,34.4
0,97.10016772337258,11.5,34.4
0,98.11198833584785,11.9,34.8
0,99.12369123660028,14.0,34.4
0,100.13624661974609,7.6,34.4
0,101.1473579686135,10.7,34.4
0,102.15817236714065,8.6,34.4
0,103.16954976506531,8.5,34.4
0,104.18354127556086,7.1,34.4
0,105.19550566934049,7.6,34.4
0,106.20696293003857,7.9,34.4
0,107.21549952588975,9.3,34.3
0,108.22785697132349,7.7,34.4
0,109.23982027545571,8.9,34.3
0,110.25158525072038,9.1,34.3
0,111.26150033436716,12.2,34.4
0,112.27201410755515,34.4,34.8
0,113.2857476491481,31.0,34.5
0,114.29967775195837,33.6,34.4
0,115.31193913891912,29.2,34.3
0,116.32373018562794,11.3,34.3
0,117.33611393906176,7.3,34.3
0,118.34791899845004,7.1,34.3
0,119.35983673483133,7.1,34.3
0,120.37183909118176,7.5,34.3
0,121.38342595659196,8.1,34.3
0,122.39621019363403,7.7,34.3
0,123.40782146900892,6.9,34.4
0,124.42053319513798,9.4,34.4
0,125.4330236390233,8.2,34.4
0,126.44540818966925,11.3,34.4
0,127.4574248753488,6.9,34.4
0,128.4693056140095,8.8,34.4
0,129.48109015449882,8.1,34.4
0,130.4932796061039,8.3,34.4
0,131.50520284473896,8.7,34.4
0,132.5170256383717,8.6,34.4
0,133.52915668673813,7.3,34.4
0,134.54074629954994,8.8,34.4
0,135.5525456108153,6.8,34.4
0,136.56142961978912,6.4,34.4
0,137.57337711565197,6.1,34.4
0,138.58607733994722,9.7,34.4
0,139.5981084946543,8.1,34.4
0,140.60971516557038,7.7,34.4
0,141.62100628390908,13.2,34.4
0,142.63215888664126,9.5,34.4
0,143.64400655962527,8.0,34.4
0,144.6536667458713,9.1,34.4
0,145.66538255475461,8.2,34.4
0,146.6771050579846,11.2,34.4
0,147.68970606662333,6.1,34.4
0,148.70115253515542,16.1,34.8
0,149.7142825629562,17.0,34.4
0,150.72782067768276,7.8,34.4
0,151.74036839976907,10.3,34.4
0,152.75277509912848,8.1,34.4
0,153.76540000364184,8.9,34.4
0,154.77838885597885,9.8,34.4
0,155.78990351594985,7.3,34.4
0,156.8024610374123,10.3,34.4
0,157.8165908101946,7.6,34.4
0,158.83028372004628,7.1,34.4
0,159.84335286729038,8.1,34.4
0,160.85393649339676,9.0,34.4
0,161.86638014018536,10.2,34.4
0,162.879821235314,7.3,34.4
0,163.89333963394165,6.9,34.4
0,164.90365591086447,14.7,34.4
0,165.9121600855142,7.7,34.4
0,166.92459417134523,7.6,34.4
0,167.93831934779882,10.3,34.4
0,168.95183169469237,8.6,34.4
0,169.96473625674844,8.7,34.4
0,170.9781912844628,7.0,34.4
0,171.99097324348986,21.7,34.6
0,173.00216232053936,27.7,34.5
0,174.0137703679502,29.2,34.8
0,175.02634681575,28.1,34.7
0,176.03939760103822,19.6,34.4
0,177.04908638820052,7.8,34.4
0,178.0617900416255,2.8,34.4
0,179.07481288351119,3.0,34.4
0,180.08723096176982,5.5,34.4
0,181.0990251954645,2.8,34.4
0,182.11121095344424,7.3,34.4
0,183.122171362862,6.0,34.4
0,184.13155737891793,2.5,34.4
0,185.14441005140543,6.6,34.4
0,186.1573355626315,5.8,34.4
0,187.1699188556522,7.3,34.4
0,188.1832451876253,3.8,34.4
0,189.19573278352618,2.5,34.4
0,190.20834477059543,4.5,34.4
0,191.2204666864127,2.8,34.4
0,192.23355443775654,8.8,34.4
0,193.24642875604331,3.3,34.4
0,194.25799939222634,3.8,34.4
0,195.26978504285216,3.8,34.4
0,196.28188313916326,7.1,34.4
0,197.29478115215898,3.8,34.4
0,198.307356627658,4.8,34.4
0,199.31994074210525,10.3,34.6
0,200.33301348984241,13.4,34.4
0,201.34569657221437,5.3,34.4
0,202.35552247986197,22.5,34.6
0,203.36755161359906,28.9,35.1
0,204.37965970672667,28.2,34.8
0,205.3897051550448,28.1,34.4
0,206.40167319960892,12.1,34.4
0,207.41452647931874,3.5,34.4
0,208.42697615921497,5.3,34.4
0,209.43892426416278,2.3,34.4
0,210.45135309174657,4.8,34.4
0,211.46321543864906,3.8,34.4
0,212.47571652382612,5.3,34.4
0,213.4871791061014,4.3,34.4
0,214.49951411038637,4.1,34.4
0,215.51073737815022,3.5,34.4
0,216.52315707877278,9.6,34.4
0,217.53548293933272,5.6,34.4
0,218.5520927440375,5.3,34.4
0,219.56535525806248,4.7,34.4
0,220.57777233049273,5.3,34.4
0,221.58953071944416,4.0,34.4
0,222.60197232663631,8.3,34.4
0,223.61346169933677,2.6,34.4
0,224.62588879466057,3.5,34.4
0,225.63701332733035,4.3,34.4
0,226.6491690389812,7.2,34.4
0,227.66098675876856,5.8,34.4
0,228.67380880750716,2.8,34.4
0,229.68583503179252,4.8,34.4
0,230.69927918352187,3.5,34.4
0,231.71229093708098,4.3,34.4
0,232.7244427856058,26.0,34.5
0,233.73667411506176,29.2,34.6
0,234.74838704243302,27.1,34.7
0,235.7610574774444,28.4,34.8
0,236.77362861670554,9.3,34.5
0,237.78530521132052,6.0,34.5
0,238.79606399312615,7.0,34.5
0,239.80909385159612,3.5,34.5
0,240.82172018289566,4.5,34.5
0,241.83531981892884,4.1,34.5
0,242.8482399675995,4.1,34.4
0,243.8609859906137,4.5,34.5
0,244.87413503415883,5.1,34.5
0,245.88713319972157,5.6,34.5
0,246.900129718706,5.1,34.5
0,247.91357860341668,3.5,34.5
0,248.92666080594063,3.3,34.5
0,249.93881779164076,10.7,34.6
0,250.9511122275144,9.8,34.5
0,251.96421374566853,8.3,34.5
0,252.97711164690554,5.8,34.5
0,253.98990250751376,5.6,34.4
0,255.00304109975696,4.0,34.4
0,256.01568445563316,4.0,34.4
0,257.0291858110577,3.6,34.4
0,258.04202167131007,5.0,34.4
0,259.0558539312333,2.8,34.4
0,260.0694403965026,5.3,34.4
0,261.0820283032954,3.3,34.4
0,262.0943864546716,7.8,34.5
0,263.10693795606494,26.7,34.9
0,264.1193127948791,28.5,34.9
0,265.13237825781107,28.9,34.6
