,timestamp,cpu_usage [%],mem_usage [%]
0,1.0061705373227596,4.5,34.7
0,2.0189781337976456,7.6,34.7
0,3.0298994444310665,6.2,34.7
0,4.040761981159449,6.1,34.8
0,5.0513622760772705,3.8,34.7
0,6.062442364171147,4.7,34.8
0,7.073759248480201,5.8,34.8
0,8.08458986133337,17.6,35.1
0,9.095436656847596,7.1,34.8
0,10.106949869543314,3.5,34.8
0,11.11866662465036,3.5,34.8
0,12.129733020439744,4.0,34.8
0,13.140352427959442,2.8,34.8
0,14.151303628459573,4.8,34.8
0,15.162796324118972,4.5,34.8
0,16.17356786504388,7.9,34.8
0,17.184593493118882,6.2,34.8
0,18.19426355138421,12.3,34.8
0,19.204673090949655,9.5,34.8
0,20.215367671102285,7.2,34.8
0,21.226822067052126,7.1,34.8
0,22.2347092051059,7.1,34.8
0,23.244660936295986,11.2,34.8
0,24.253881776705384,7.6,34.8
0,25.26647255010903,7.3,34.8
0,26.276409976184368,6.7,34.8
0,27.28701297007501,7.9,34.8
0,28.299250081181526,9.6,34.8
0,29.310228176414967,9.4,34.8
0,30.32086264528334,8.9,34.8
0,31.331032088026404,6.9,34.8
0,32.34186202660203,9.8,34.8
0,33.352682054042816,8.3,34.8
0,34.36291001923382,9.4,34.8
0,35.37435778230429,7.6,34.8
0,36.38580986484885,8.2,34.8
0,37.39647273719311,7.9,34.8
0,38.407435262575746,10.4,34.9
0,39.419130789116025,10.2,34.9
0,40.430644473060966,7.1,34.9
0,41.44207921624184,9.1,34.8
0,42.45356395468116,6.4,34.8
0,43.46483840234578,9.6,34.8
0,44.47646902129054,5.1,34.8
0,45.48585949279368,9.7,34.8
0,46.496881959959865,8.3,34.8
0,47.508563393726945,25.6,35.1
0,48.5186838041991,33.7,35.4
0,49.530651949346066,32.6,34.9
0,50.540046479552984,33.2,34.8
0,51.547983871772885,14.4,34.8
0,52.558896120637655,7.8,34.8
0,53.56820731796324,10.6,34.8
0,54.57935854792595,8.1,34.8
0,55.59170409478247,9.1,34.8
0,56.603850642219186,11.2,34.8
0,57.615451879799366,9.5,34.8
0,58.626974107697606,18.8,35.1
0,59.6393883228302,12.1,34.8
0,60.6528110280633,10.1,34.8
0,61.66471088118851,10.5,34.8
0,62.676918886601925,6.3,34.8
0,63.68940865248442,9.3,34.8
0,64.70249438658357,7.8,34.8
0,65.71544362045825,8.5,34.8
0,66.72752446122468,10.8,34.8
0,67.73967199213803,7.1,34.8
0,68.75156110152602,10.8,34.8
0,69.76437517814338,6.4,34.8
0,70.77560124918818,9.2,34.8
0,71.78763750381768,8.1,34.8
0,72.79966579191387,6.3,34.8
0,73.81162420101464,14.9,33.6
0,74.82361124642193,9.1,33.6
0,75.83570688776672,8.7,33.6
0,76.84706416539848,10.1,33.6
0,77.85912501066923,10.9,33.6
0,78.87159802392125,10.1,33.6
0,79.88330222852528,8.3,33.7
0,80.89568332955241,6.6,33.6
0,81.91160916909575,8.4,33.6
0,82.9257417358458,7.8,33.6
0,83.93967363610864,9.6,33.7
0,84.9519760441035,6.4,33.6
0,85.96424973197281,4.6,33.7
0,86.97503377869725,9.8,33.7
0,87.99350062012672,8.8,33.7
0,89.01109826378524,10.4,33.7
0,90.02310934104025,7.0,33.7
0,91.0346570853144,10.6,33.7
0,92.04691797681153,9.2,33.7
0,93.05928453803062,8.5,33.7
0,94.0713344682008,8.9,33.7
0,95.08282198570669,7.3,33.7
0,96.09401136822999,7.6,33.7
0,97.10455827973783,10.5,33.7
0,98.11784156411886,9.3,33.7
0,99.129996933043,11.1,33.7
0,100.14253843948245,6.8,33.7
0,101.155890179798,10.0,33.6
0,102.16738494485617,7.4,33.6
0,103.17888028733432,8.1,33.6
0,104.1914100330323,7.3,33.6
0,105.20333812572062,7.0,33.6
0,106.21521267667413,8.4,33.6
0,107.22738422080874,10.3,33.6
0,108.23880037851632,33.7,33.8
0,109.24694671295583,46.9,34.6
0,110.25829466804862,40.1,34.0
0,111.26954230479896,31.3,33.7
0,112.28173533640802,8.0,33.7
0,113.29541342146695,8.9,33.7
0,114.30856382846832,11.2,33.7
0,115.31847617216408,8.3,33.7
0,116.3307160269469,6.9,33.7
0,117.34188868105412,10.8,33.7
0,118.35318319685757,6.3,33.7
0,119.36499097198248,9.7,33.7
0,120.37321328930557,7.3,33.7
0,121.38245696388185,9.9,33.7
0,122.39152820408344,10.1,33.7
0,123.40287795290351,8.1,33.7
0,124.41374765522778,9.5,33.7
0,125.42598426155746,7.6,33.7
0,126.43902430310845,5.1,33.7
0,127.45170513726771,4.8,33.7
0,128.4636399652809,7.6,33.7
0,129.47395767644048,11.1,33.6
0,130.48503682389855,5.6,33.6
0,131.49651907384396,9.4,33.6
0,132.50880419276655,5.9,33.6
0,133.52022679708898,9.9,33.6
0,134.5316999554634,6.3,33.6
0,135.54360225982964,5.8,33.6
0,136.5548584293574,16.2,33.8
0,137.56559701263905,14.8,33.6
0,138.57707196101546,9.6,33.6
0,139.58867114782333,11.0,33.7
0,140.599917024374,8.5,33.7
0,141.61425022780895,8.3,33.7
0,142.62774959020317,7.5,33.7
0,143.64086552523077,9.8,33.7
0,144.6534153521061,8.3,33.7
0,145.66620557941496,7.8,33.7
0,146.67885486222804,7.4,33.7
