,timestamp,cpu_usage [%],mem_usage [%]
0,1.006657112389803,6.9,34.0
0,2.020220013335347,11.1,34.0
0,3.031254820525646,8.1,34.0
0,4.042035220190883,6.6,34.0
0,5.053249040618539,10.8,34.0
0,6.0618160124868155,8.8,34.0
0,7.0723463874310255,9.4,34.0
0,8.083298712968826,11.4,34.0
0,9.093993356451392,6.3,34.0
0,10.10518386401236,9.0,34.0
0,11.115770176053047,14.1,34.5
0,12.126374596729875,17.8,34.0
0,13.13805123232305,10.4,34.0
0,14.14842694811523,9.1,34.1
0,15.157517770305276,12.4,34.1
0,16.16546218842268,10.1,34.1
0,17.176093427464366,9.9,34.2
0,18.187495632097125,35.7,34.6
0,19.19871149212122,29.6,34.6
0,20.20773628540337,27.8,34.2
0,21.215277280658484,30.0,34.6
0,22.22561057470739,17.3,33.8
0,23.236388528719544,13.1,33.8
0,24.246307829394937,8.8,33.8
0,25.257394084706903,9.5,33.8
0,26.2684287969023,11.6,33.8
0,27.279878502711654,13.5,33.8
0,28.290351228788495,7.9,33.9
0,29.30087136477232,8.8,33.8
0,30.31122439354658,10.0,33.8
0,31.322636676952243,5.3,33.8
0,32.33429120108485,3.8,33.8
0,33.34601453319192,5.5,33.8
0,34.357064770534635,6.8,33.8
0,35.366969648748636,7.8,33.8
0,36.37589048035443,7.7,33.8
0,37.386540008708835,10.8,33.8
0,38.39729389362037,5.1,33.9
0,39.40895300358534,3.7,33.9
0,40.42068221978843,2.5,33.9
0,41.43223172053695,4.8,33.9
0,42.44382957927883,5.5,33.9
0,43.4564043674618,4.5,33.9
0,44.46788178011775,4.5,33.9
0,45.47936501726508,10.0,33.9
0,46.48971609957516,2.5,33.9
0,47.50021599046886,7.9,33.9
0,48.51068211719394,30.0,34.1
0,49.52108218893409,30.6,34.6
0,50.53180043026805,28.0,34.2
0,51.54218667186797,28.0,33.9
0,52.5528328306973,6.6,33.9
0,53.56405288912356,4.8,33.9
0,54.57532826252282,2.3,33.9
0,55.587150728330016,6.4,33.9
0,56.597334740683436,4.0,33.9
0,57.60815457254648,8.9,33.9
0,58.61994642019272,3.5,33.9
0,59.63072884455323,5.8,33.9
0,60.641155952587724,8.9,33.9
0,61.65184597298503,7.8,34.3
0,62.6626314483583,13.6,33.9
0,63.67363631352782,2.8,33.9
0,64.6842618919909,5.5,33.9
0,65.69604586437345,4.5,33.9
0,66.70674494467676,4.5,33.9
0,67.71770264953375,9.8,33.9
0,68.72943442128599,3.5,33.9
0,69.73998692072928,6.0,33.9
0,70.7490606289357,7.1,33.9
0,71.76039649359882,8.0,33.9
0,72.77169910818338,12.5,33.9
0,73.78199656680226,8.0,33.9
0,74.79097191244364,7.9,33.9
0,75.80131196044385,14.0,33.9
0,76.81100113876164,7.8,33.9
0,77.82100312411785,16.1,34.0
0,78.82944719865918,30.5,34.3
0,79.84049856103957,32.1,34.0
0,80.85243564844131,33.1,34.0
0,81.8632260132581,29.3,33.9
0,82.87373218126595,9.4,33.9
0,83.88486376032233,8.6,33.9
0,84.89664040505886,6.3,33.9
0,85.90884854272008,8.9,33.9
0,86.92072751186788,6.1,33.9
0,87.93256169185042,12.7,33.9
0,88.94441020488739,6.8,33.9
0,89.9555680193007,7.9,33.9
0,90.96736190654337,10.3,33.9
0,91.9780682399869,7.8,33.9
0,92.98814826458693,8.9,33.9
0,93.99790519475937,6.4,33.9
0,95.00692747347057,6.8,33.9
0,96.0159063283354,10.1,33.9
0,97.028828157112,6.8,33.9
0,98.04336524754763,14.0,33.9
0,99.0548985991627,8.0,33.9
0,100.06536218523979,9.6,33.9
0,101.07618189044297,9.2,33.9
0,102.08720532804728,7.8,33.9
0,103.0969054736197,5.9,33.9
0,104.10507666878402,7.8,33.9
0,105.11365057714283,7.2,33.9
0,106.12431555055082,12.0,33.9
0,107.13524919748306,7.8,33.9
0,108.1456721238792,11.7,33.9
0,109.15743253752589,6.3,33.9
0,110.16841080784798,9.3,33.9
0,111.17737873084843,9.1,33.9
0,112.18880133517087,11.1,34.3
0,113.1995912026614,19.7,33.9
0,114.21103334613144,6.9,33.9
0,115.22028745338321,7.6,33.9
0,116.22975174151361,6.5,33.9
0,117.2423572614789,8.2,33.9
0,118.25488265790045,17.1,33.1
0,119.26741657219827,8.6,33.1
0,120.28035646490753,6.1,33.1
0,121.29170328937471,9.1,33.1
0,122.3024225924164,8.3,33.1
0,123.31382093206048,10.4,33.1
0,124.32622905634344,8.1,33.1
0,125.3379046600312,8.9,33.1
0,126.3503277786076,8.4,33.1
0,127.36195694841444,8.7,33.1
0,128.37511390820146,12.2,33.1
0,129.38754630461335,6.6,33.1
0,130.40132917650044,8.8,33.1
0,131.41359534487128,7.8,33.1
0,132.42620664648712,8.4,33.1
0,133.43950770422816,9.6,33.1
0,134.45173279196024,8.6,33.1
0,135.46382193639874,10.0,33.1
0,136.47607004083693,10.2,33.1
0,137.4889720324427,6.9,33.1
0,138.50191978551447,22.0,33.3
0,139.51394454017282,31.2,33.1
0,140.52556382119656,33.4,33.1
0,141.5358726400882,31.5,33.3
0,142.54784781299531,29.5,33.1
0,143.5601915679872,12.4,33.1
0,144.57171745598316,9.0,33.1
0,145.58361834287643,7.8,33.1
0,146.59601115621626,7.6,33.1
0,147.60865199752152,10.3,33.1
0,148.62187607213855,10.7,33.1
0,149.6339881401509,8.0,33.0
0,150.6454686690122,8.2,33.0
0,151.6550575569272,7.8,33.0
0,152.66720870509744,6.4,33.0
0,153.67880567349494,22.7,33.4
0,154.69137739762664,33.7,33.3
0,155.70331573672593,32.9,33.4
0,156.71526086516678,32.5,33.4
0,157.73238623328507,36.0,33.5
0,158.74569324590266,36.9,33.4
0,159.7575438953936,35.8,33.0
0,160.766556000337,34.5,33.4
0,161.77902864851058,28.4,33.3
0,162.7903371769935,36.3,33.6
0,163.80110693722963,43.7,33.4
0,164.81082714162767,37.0,33.3
0,165.81947570294142,43.7,33.3
0,166.83184761181474,32.4,33.3
0,167.84186918102205,24.5,33.1
0,168.85344192013144,4.3,33.1
0,169.86643491312861,3.3,33.1
0,170.87974538095295,4.1,33.1
0,171.8921682406217,4.5,33.1
0,172.90482597611845,4.8,33.1
0,173.91821012459695,5.3,33.1
0,174.92972657456994,4.5,33.1
0,175.94204106926918,4.8,33.1
0,176.9548484813422,3.7,33.1
