,timestamp,cpu_usage [%],mem_usage [%]
0,147.66584851779044,53.9,34.6
0,148.67717607319355,53.4,34.3
0,149.68819342926145,56.7,34.4
0,150.69951129704714,32.4,35.2
0,151.71126165241003,23.1,34.9
0,152.72342473641038,5.1,34.9
0,153.73554139398038,6.3,34.9
0,154.74804949201643,6.0,34.9
0,155.76017566770315,3.8,34.9
0,156.77192553132772,4.5,34.9
0,157.78169956244528,5.3,34.9
0,158.79398418404162,4.2,34.9
0,159.8059948887676,6.3,34.9
0,160.81777631305158,2.5,34.9
0,161.8303245920688,2.8,34.9
0,162.84196052141488,5.3,34.9
0,163.85468759201467,3.5,34.9
0,164.86582241766155,6.5,34.9
0,165.87794538587332,6.0,34.9
0,166.88972536288202,3.8,34.9
0,167.90267207287252,4.6,34.9
0,168.9137388188392,4.8,34.9
0,169.92542528174818,6.0,34.9
0,170.93392548523843,2.8,34.9
0,171.9456825647503,8.6,34.9
0,172.95817337185144,5.8,35.0
0,173.96942320466042,6.1,35.2
0,174.98171194642782,33.5,35.4
0,175.99472002871335,13.4,35.0
0,177.00737100467086,3.3,35.0
0,178.02003496140242,4.8,35.0
0,179.0335443597287,1.8,35.0
0,180.04641854390502,8.5,34.9
0,181.0594167932868,3.0,34.9
0,182.07240345701575,5.0,34.9
0,183.08627432957292,3.0,34.9
0,184.09920677356422,4.8,34.9
0,185.11222540959716,3.8,34.9
0,186.1261953264475,4.0,34.9
0,187.14022956602275,4.8,34.9
0,188.15313320979476,7.4,34.9
0,189.1664524525404,3.8,34.9
0,190.17968007922173,4.8,34.9
0,191.19141719676554,2.3,34.9
0,192.20447561331093,6.5,34.9
0,193.21414274908602,3.6,34.9
0,194.22411567531526,4.6,35.0
0,195.2366511337459,4.0,35.0
0,196.24925715103745,4.5,35.0
0,197.26162806153297,3.2,35.0
0,198.2743171285838,4.5,35.0
0,199.28710344061255,4.3,35.0
0,200.30058862268925,6.4,35.0
0,201.31385101005435,2.8,35.0
0,202.32700177654624,7.5,35.0
0,203.3401600420475,5.0,35.0
0,204.3539972808212,4.1,35.0
0,205.3668261859566,7.8,35.0
0,206.3781041763723,22.2,35.3
0,207.3898008055985,28.7,35.6
0,208.39982214942575,28.6,35.1
0,209.4120038896799,30.6,35.3
0,210.42451688461006,9.0,34.9
0,211.43788784183562,3.0,34.9
0,212.4513115733862,3.5,34.9
0,213.4648257046938,7.2,34.9
0,214.47786258906126,3.1,34.9
0,215.4915232732892,5.5,34.9
0,216.50549609400332,5.3,34.9
0,217.5181026943028,6.3,34.9
0,218.53776584751904,5.1,34.9
0,219.55217476189137,4.3,34.9
0,220.5644905883819,5.3,34.9
0,221.5774056557566,4.8,34.9
0,222.59002446383238,5.5,34.9
0,223.60162423551083,4.3,34.9
0,224.6133393254131,4.0,34.9
0,225.62557124905288,15.5,35.1
0,226.6377642378211,10.1,34.9
0,227.64995356090367,3.8,34.9
0,228.66313117928803,3.1,34.9
0,229.67584883235395,4.8,34.9
0,230.68893289752305,3.5,34.9
0,231.70184503868222,3.3,34.9
0,232.7151630129665,7.0,34.9
0,233.72801049612463,2.1,34.9
0,234.74064581282437,8.0,34.9
0,235.75353420339525,4.5,34.9
0,236.76513487286866,25.6,35.2
0,237.77648672647774,28.7,35.2
0,238.78757700510323,25.9,35.4
0,239.80372860096395,31.1,35.3
0,240.8164056893438,4.8,34.9
0,241.82891545630991,9.9,34.9
0,242.8416920620948,3.0,34.9
0,243.85410189256072,3.5,34.9
0,244.86686474829912,5.0,34.9
0,245.87953750044107,3.8,34.9
0,246.8922750018537,2.3,34.9
0,247.90549740567803,15.5,34.5
0,248.91742624156177,2.3,33.0
0,249.92954737320542,6.3,33.0
0,250.9412779007107,3.7,33.0
0,251.953639106825,5.9,33.0
0,252.96547548659146,2.5,33.0
0,253.97792041674256,5.3,33.1
0,254.98987525328994,4.5,33.1
0,256.0018398165703,6.2,33.0
0,257.01359614916146,3.3,33.1
0,258.02592996507883,5.3,33.0
0,259.0377829875797,2.5,33.0
0,260.0503491964191,7.1,33.0
0,261.0628664083779,4.5,33.0
0,262.0752156469971,6.0,33.1
0,263.08822397328913,5.8,33.1
0,264.1013888884336,3.3,33.1
0,265.11325140856206,7.8,33.1
0,266.12625115923584,2.8,33.1
0,267.1378036532551,29.0,33.2
0,268.15368846058846,29.5,33.7
0,269.16555792093277,27.0,33.3
0,270.17795869521797,30.6,33.0
0,271.19065181724727,2.0,33.0
0,272.20484229177237,4.3,33.0
0,273.21770357713103,2.6,33.0
0,274.23110253736377,3.8,33.0
0,275.2448023483157,6.2,33.0
0,276.25719496794045,14.2,33.3
0,277.2694879770279,10.1,33.0
0,278.2816652171314,7.5,33.0
0,279.2939229737967,1.0,33.0
0,280.30650744587183,6.1,33.0
0,281.3189945034683,3.0,33.0
0,282.33250680565834,7.5,33.1
0,283.3439461477101,2.8,33.1
0,284.35766532830894,3.5,33.1
0,285.37014947645366,5.1,33.1
0,286.38155708275735,3.8,33.1
0,287.394115421921,7.6,33.1
0,288.4073323085904,3.3,33.1
0,289.42028809711337,2.3,33.1
0,290.4329088758677,8.0,33.1
0,291.4444834217429,4.5,33.1
0,292.4564627055079,5.1,33.1
0,293.46988169662654,6.1,33.1
0,294.48314936459064,3.5,33.1
0,295.49582245387137,8.7,33.1
0,296.5086945015937,10.3,33.0
0,297.5186168048531,29.6,33.1
0,298.53159242123365,27.9,33.3
0,299.5439679324627,30.3,33.3
0,300.55754120089114,26.1,33.0
0,301.5711868852377,2.8,33.0
0,302.583661865443,5.7,33.0
0,303.59700440242887,5.2,33.0
0,304.60958950966597,3.3,33.0
0,305.62229955382645,4.5,33.0
0,306.63508776575327,6.5,33.0
0,307.6483076252043,6.6,33.0
0,308.6615544129163,4.6,33.0
0,309.67551271244884,3.3,33.0
0,310.68861661478877,6.2,33.0
0,311.7022136487067,4.5,33.0
0,312.7157844658941,4.5,33.0
0,313.72909825108945,3.8,33.0
0,314.7428844049573,3.3,33.0
0,315.75678574852645,6.0,33.0
0,316.76594293676317,3.8,33.0
0,317.7800369374454,3.8,33.0
0,318.79387501627207,2.0,33.0
0,319.80697459354997,4.0,33.0
0,320.82083597779274,5.3,33.0
0,321.83392989076674,1.5,33.0
0,322.8465397451073,6.0,33.0
0,323.8599757216871,9.1,33.0
0,324.87238229066133,7.3,33.0
0,325.88608020171523,6.0,33.0
0,326.8995842151344,17.2,33.5
0,327.9127640463412,6.0,33.0
0,328.9267490003258,2.5,33.0
0,329.9404936283827,3.8,33.0
0,330.9542523249984,6.8,33.0
0,331.96588980033994,3.8,33.0
0,332.9802307449281,2.8,33.0
0,333.99296259507537,4.3,33.0
0,335.00916652567685,2.8,33.0
0,336.02574420534074,5.8,33.0
0,337.0399570595473,2.8,33.0
0,338.05325318314135,8.3,33.0
0,339.06373806111515,2.0,33.0
0,340.077450953424,5.2,33.0
0,341.08978529274464,5.8,33.0
0,342.10380230657756,3.5,33.0
0,343.1167542375624,5.0,33.0
0,344.1296452023089,4.1,33.1
0,345.1413831487298,4.3,33.1
0,346.1547636985779,12.5,33.1
0,347.1668259296566,7.2,33.1
0,348.18047095276415,8.4,33.0
0,349.1932494863868,7.1,33.0
0,350.20693925209343,10.2,33.0
0,351.22086339630187,10.7,33.0
