,timestamp,cpu_usage [%],mem_usage [%]
0,1.0062211602926254,32.2,33.6
0,2.0189556553959846,21.9,33.2
0,3.0311765987426043,6.6,33.2
0,4.042727963998914,6.6,33.2
0,5.052564254030585,7.4,33.2
0,6.0634095668792725,10.8,33.3
0,7.072747524827719,8.9,33.3
0,8.083351278677583,7.9,33.3
0,9.094371130689979,11.8,33.3
0,10.10423688404262,9.4,33.3
0,11.114421280100942,10.4,33.3
0,12.124701535329223,9.8,33.3
0,13.134798895567656,8.0,33.3
0,14.145986374467611,6.9,33.3
0,15.157516798004508,7.9,33.3
0,16.16849864087999,10.3,33.3
0,17.178933447226882,9.1,33.3
0,18.19017129763961,6.6,33.3
0,19.20005515962839,7.3,33.3
0,20.209008822217584,9.5,33.3
0,21.219009555876255,10.6,33.3
0,22.22997166775167,7.9,33.3
0,23.240947730839252,8.1,33.3
0,24.25143775343895,26.3,33.6
0,25.261787239462137,33.2,33.9
0,26.272788550704718,33.3,34.0
0,27.283270727843046,33.0,33.7
0,28.29464465752244,48.4,34.2
0,29.304308615624905,59.1,34.6
0,30.313119361177087,70.8,37.4
0,31.323020827025175,59.0,35.4
0,32.33393254317343,53.5,35.6
0,33.34563412331045,20.5,35.0
0,34.35664548352361,9.5,35.0
0,35.3671656884253,8.4,35.0
0,36.37619500607252,9.8,35.0
0,37.38561966083944,9.6,35.0
0,38.39739266037941,9.8,35.0
0,39.40613894723356,11.2,35.0
0,40.4177777916193,6.6,35.0
0,41.42832306213677,9.2,35.0
0,42.43942398019135,6.9,35.0
0,43.45109647884965,9.9,35.0
0,44.462968127802014,8.8,35.0
0,45.473415883257985,11.1,35.0
0,46.48523093573749,12.1,35.0
0,47.49711597524583,7.6,35.0
0,48.509071284905076,7.1,35.0
0,49.520868049934506,9.9,35.0
0,50.53283137641847,9.0,35.0
0,51.54536103643477,9.4,35.0
0,52.55679229646921,8.5,35.0
0,53.568424955010414,9.1,35.0
0,54.58005963079631,9.2,35.0
0,55.590826803818345,9.7,35.0
0,56.600754499435425,7.9,35.0
0,57.6120365280658,8.3,35.0
0,58.62318291887641,30.3,35.0
0,59.63341631926596,34.7,35.0
0,60.64181375876069,32.4,35.2
0,61.65250373631716,33.1,35.1
0,62.66318630427122,12.7,35.0
0,63.67498514428735,8.3,35.0
0,64.68614630028605,8.3,35.0
0,65.69676609709859,11.0,35.0
0,66.70817209780216,9.3,35.0
0,67.71814313344657,10.4,35.0
0,68.72749566100538,9.6,35.0
0,69.73926908709109,7.4,35.0
0,70.75070378743112,9.3,35.0
0,71.76208833605051,9.1,35.0
0,72.77262105979025,7.8,35.0
0,73.7843582034111,12.9,35.0
0,74.79610234871507,6.4,35.0
0,75.80791912041605,9.1,35.0
0,76.81930430978537,9.5,35.0
0,77.83112639933825,7.8,35.0
0,78.8425589390099,7.3,35.0
0,79.85303999111056,9.5,35.0
0,80.86418279446661,7.3,35.0
0,81.8752479236573,9.1,35.0
0,82.88713997602463,24.1,35.0
0,83.89916872791946,7.8,35.0
0,84.91340653598309,8.3,35.0
0,85.92555923201144,7.8,35.0
0,86.93950694799423,10.5,35.0
0,87.9526665713638,10.9,35.0
