,timestamp,cpu_usage [%],mem_usage [%]
0,144.66800036281347,2.3,32.9
0,145.68017864972353,3.0,32.9
0,146.69236702099442,5.5,32.9
0,147.70399251766503,9.6,32.9
0,148.712936937809,27.7,33.0
0,149.72487211227417,34.3,33.0
0,150.73545499145985,29.8,33.1
0,151.7470294944942,30.6,33.1
0,152.7588088773191,10.6,32.9
0,153.77101171202958,7.5,32.9
0,154.7826760262251,1.3,32.9
0,155.79467980004847,6.5,32.9
0,156.80714467540383,7.3,32.9
0,157.8194471374154,30.6,33.0
0,158.83075424283743,34.4,33.0
0,159.84259142167866,33.0,33.1
0,160.85455270297825,50.9,33.6
0,161.86750571243465,31.8,33.2
0,162.87984888628125,27.8,33.3
0,163.8922393936664,7.8,32.9
0,164.90432820655406,3.5,32.9
0,165.91668449155986,2.5,32.8
0,166.92875705100596,4.3,32.8
0,167.9417200293392,3.5,32.9
0,168.95617000199854,6.5,32.9
0,169.9690230730921,10.7,32.9
0,170.9808607082814,10.3,32.9
0,171.9919378142804,9.2,32.9
0,173.0039017945528,7.6,32.9
0,174.01682004146278,6.5,32.9
0,175.0297963116318,2.5,32.9
0,176.04301564767957,6.2,32.9
0,177.05608759634197,4.8,32.9
0,178.06955963931978,3.8,32.9
0,179.08239164948463,4.8,32.9
0,180.0943994447589,8.7,32.9
0,181.10728538036346,10.0,32.9
0,182.11967558972538,19.5,33.1
0,183.13485218770802,35.5,33.3
0,184.14644099585712,31.2,33.3
0,185.15788367018104,33.1,33.3
0,186.1706923097372,25.3,32.9
0,187.1843570638448,33.8,33.1
0,188.1955774575472,32.6,33.0
0,189.20753853023052,34.3,33.1
0,190.219102576375,33.0,33.1
0,191.23145630210638,17.2,32.9
0,192.2439974155277,7.3,32.9
0,193.2556425947696,7.0,32.9
0,194.26958649791777,7.5,32.9
0,195.28091572411358,10.1,32.9
0,196.29310802184045,9.9,32.9
0,197.3056168705225,10.7,32.9
0,198.31755898706615,12.9,32.9
0,199.32599275745451,7.3,32.9
0,200.33845654129982,7.6,32.9
0,201.3521975837648,11.0,32.9
0,202.3652374818921,8.4,32.9
0,203.3765656258911,7.8,32.9
0,204.39242051169276,7.8,32.9
0,205.40606391057372,8.0,32.9
0,206.41882525384426,9.2,33.0
0,207.4323761537671,9.3,32.9
0,208.4449355043471,5.6,32.9
0,209.4572970252484,4.5,32.9
0,210.4700164590031,5.1,32.9
0,211.48289950564504,19.6,33.4
0,212.49584131129086,5.5,32.9
0,213.50872612558305,7.4,32.9
0,214.5230939015746,3.5,32.9
0,215.53855977207422,2.5,32.9
0,216.5514211859554,4.6,32.9
0,217.56403471902013,5.5,32.9
0,218.57727544941008,4.3,32.9
0,219.5906229428947,3.8,32.9
0,220.60363662429154,3.8,32.9
0,221.61705170199275,8.3,32.9
0,222.62952717766166,4.0,32.9
0,223.64297092147171,4.5,32.9
0,224.65600364282727,3.5,32.9
0,225.66951544955373,4.6,32.9
0,226.68273245543242,6.3,32.9
0,227.69616828672588,3.5,32.9
0,228.70921371877193,4.5,32.9
0,229.7214658986777,3.5,32.9
0,230.7347655724734,3.5,32.9
0,231.7481851503253,8.3,32.9
0,232.76021271385252,5.1,32.9
0,233.7721107620746,4.1,32.9
0,234.7830167915672,3.0,32.9
0,235.7953107263893,3.0,32.9
0,236.80829774029553,4.3,33.0
0,237.82136356644332,3.0,33.0
0,238.833828933537,6.2,33.0
0,239.84767676331103,5.6,33.0
0,240.86068625934422,2.5,33.0
0,241.87346841022372,8.3,33.0
0,242.88685246556997,13.4,33.0
0,243.90121458657086,9.1,32.9
0,244.91300498135388,34.4,33.0
