,timestamp,cpu_usage [%],mem_usage [%]
0,1.0055948942899704,33.3,34.0
0,2.017754942178726,21.1,33.6
0,3.0260410141199827,32.4,33.6
0,4.0362043883651495,32.7,34.0
0,5.045682493597269,33.1,34.1
0,6.055748980492353,34.6,33.6
0,7.067758670076728,35.8,33.6
0,8.07717247493565,49.1,34.9
0,9.083789695054293,38.9,34.9
0,10.094088906422257,33.7,35.0
0,11.10466325841844,30.9,34.6
0,12.115466717630625,31.9,35.0
0,13.12773416005075,11.5,34.6
0,14.138071089982986,33.6,35.0
0,15.147485487163067,20.9,34.5
0,16.158692302182317,10.5,34.5
0,17.169412462040782,11.4,34.5
0,18.180326169356704,8.3,34.5
0,19.19081637635827,10.2,34.5
0,20.201750729233027,5.6,34.5
0,21.211664609611034,7.6,34.6
0,22.220925766974688,6.6,34.6
0,23.231220543384552,12.3,34.6
0,24.241502352058887,13.6,34.6
0,25.252481510862708,7.1,34.6
0,26.263262743130326,9.1,34.6
0,27.273819014430046,7.9,34.6
0,28.284425606951118,6.8,34.6
0,29.29475045017898,10.0,34.6
0,30.304539686068892,9.3,34.6
0,31.31357876583934,8.8,34.6
0,32.32434585876763,4.8,34.6
0,33.33487790264189,7.8,34.6
0,34.3463385310024,5.3,34.6
0,35.35644740983844,9.1,34.6
0,36.36715508066118,8.8,34.6
0,37.37858012877405,10.9,34.6
0,38.389158833771944,20.7,34.9
0,39.39902210049331,34.8,35.0
0,40.4075034391135,32.7,34.8
0,41.418142929673195,33.8,35.2
0,42.431849302724004,14.9,34.5
0,43.44317396171391,9.5,34.5
0,44.453692922368646,9.1,34.5
0,45.46425470337272,9.2,34.5
0,46.478423707187176,9.6,34.5
0,47.49051366187632,13.1,34.5
0,48.50217576138675,6.5,34.5
0,49.51488263532519,10.6,34.6
0,50.52615492232144,8.1,34.6
0,51.53834897093475,6.6,34.6
0,52.55047654919326,7.5,34.6
0,53.56234835460782,11.3,34.6
0,54.574888322502375,8.0,34.6
0,55.58693222515285,6.9,34.6
0,56.59861044585705,8.4,34.6
0,57.608608681708574,8.6,34.6
0,58.6188634429127,7.1,34.6
0,59.631905188784,9.5,34.6
0,60.64524500630796,8.9,34.6
0,61.656030125916004,7.8,34.6
0,62.668202618137,8.6,34.6
0,63.68099122680724,8.1,34.6
0,64.6924493946135,12.0,35.0
0,65.70550288073719,19.2,34.6
0,66.71816832013428,8.6,34.6
0,67.73004633188248,9.6,34.6
0,68.740822551772,24.1,34.8
0,69.74954204261303,36.4,35.2
0,70.76164991594851,31.4,34.9
0,71.77540123276412,33.8,34.5
0,72.78715342096984,15.6,34.5
0,73.7987166736275,9.2,34.5
0,74.80988224223256,9.1,34.5
0,75.82048335112631,9.4,34.5
0,76.83132761716843,7.8,34.5
0,77.83983960561454,9.4,34.5
0,78.85246377624571,7.6,34.5
0,79.8643273152411,7.6,34.6
0,80.87632447481155,7.5,34.6
0,81.88785195164382,6.8,34.6
0,82.89915906265378,8.3,34.6
0,83.91112726926804,12.0,34.6
0,84.92245571874082,9.1,34.6
0,85.93482399173081,9.3,34.6
0,86.94627631269395,10.4,34.6
0,87.95834761485457,9.0,34.6
0,88.96951668336987,9.9,34.6
0,89.98108577914536,10.4,34.6
0,90.99202884174883,10.7,34.6
0,92.0105825420469,9.1,34.6
0,93.02258593402803,9.0,34.6
0,94.03473931923509,5.9,34.6
0,95.04654821939766,8.6,34.6
0,96.05840022303164,10.3,34.6
0,97.07223544642329,16.2,34.5
0,98.08467872999609,8.1,34.5
0,99.09674301184714,29.6,34.6
0,100.1080913990736,40.5,33.5
0,101.11906458996236,34.0,33.2
0,102.12999155372381,33.1,32.8
0,103.14228134602308,17.5,32.8
0,104.15241431444883,8.4,32.8
0,105.16345358639956,11.4,32.8
0,106.17470886744559,10.1,32.8
0,107.18777076713741,12.7,32.8
0,108.19998446293175,5.1,32.8
0,109.21149890311062,7.4,32.8
0,110.22369871102273,10.6,32.8
0,111.23612062260509,6.4,32.8
0,112.24789802730083,7.1,32.8
0,113.2606702465564,8.3,32.8
0,114.27194496057928,11.0,32.8
0,115.28408763371408,12.3,33.2
0,116.29661099798977,16.3,32.8
0,117.30894891172647,11.0,32.8
0,118.31997405737638,6.6,32.8
0,119.33246967382729,8.4,32.8
0,120.34469203837216,10.5,32.9
