,timestamp,cpu_usage [%],mem_usage [%]
0,1.0056884549558163,10.4,34.7
0,2.0201777201145887,9.1,34.7
0,3.031852202489972,8.8,34.7
0,4.042015975341201,9.0,34.7
0,5.053602071478963,8.1,34.7
0,6.0644570998847485,8.4,34.8
0,7.075479267165065,7.1,34.8
0,8.085943231359124,11.7,34.8
0,9.09728098474443,10.0,34.8
0,10.10779120773077,13.1,34.8
0,11.11623221449554,20.9,34.9
0,12.1263223644346,10.1,34.8
0,13.137585386633873,7.1,34.9
0,14.149030420929193,7.5,34.9
0,15.159985339269042,5.5,34.9
0,16.17038698680699,10.3,34.9
0,17.18178041279316,28.7,35.0
0,18.192522294819355,33.9,35.1
0,19.20292037166655,30.5,35.2
0,20.213149793446064,32.4,35.2
0,21.221218451857567,13.3,34.8
0,22.23228602297604,8.9,34.8
0,23.243490107357502,9.6,34.8
0,24.25476958602667,10.1,34.8
0,25.265121955424547,6.3,34.8
0,26.276697212830186,7.4,34.8
0,27.28838454373181,9.0,34.8
0,28.300028363242745,9.9,34.8
0,29.311193039640784,11.1,34.8
0,30.321247467771173,19.3,35.2
0,31.332797283306718,11.6,34.8
0,32.344061167910695,10.9,34.8
0,33.35548632591963,4.8,34.8
0,34.366212494671345,7.6,34.8
0,35.37752497754991,7.3,34.8
0,36.38907518796623,7.4,34.8
0,37.40025379508734,5.9,34.8
0,38.41001830808818,10.2,34.8
0,39.4215450566262,9.3,34.8
0,40.432467456907034,7.1,34.8
0,41.443075351417065,10.2,34.9
0,42.45385622791946,7.3,34.8
0,43.4647754188627,9.9,34.9
0,44.47508993931115,7.8,34.9
0,45.48600888065994,6.8,34.9
0,46.49701080657542,6.2,34.9
0,47.507431684061885,33.7,34.9
0,48.516411466524005,33.8,35.4
0,49.52653035335243,30.9,35.1
0,50.535225197672844,30.6,34.8
0,51.546046486124396,10.3,34.8
0,52.557021625339985,9.0,34.8
0,53.56848778389394,8.8,34.8
0,54.57993479818106,7.6,34.8
0,55.589469315484166,9.0,34.8
0,56.60005429200828,7.6,34.8
0,57.61156499572098,7.9,34.8
0,58.6230592392385,9.1,34.8
0,59.634104158729315,11.0,34.8
0,60.64552492275834,8.6,34.8
0,61.65660455264151,11.3,34.8
0,62.6674708686769,10.2,34.8
0,63.679436944425106,6.9,34.8
0,64.69081689044833,9.4,34.8
0,65.70188208669424,7.6,34.8
0,66.71332102641463,8.0,34.8
0,67.72426673397422,8.2,34.8
0,68.73639795929193,8.6,34.8
0,69.74834750406444,10.6,34.8
0,70.76052243635058,6.7,34.8
