,timestamp,cpu_usage [%],mem_usage [%]
0,1.0059898123145103,3.3,33.0
0,2.0194509606808424,4.0,33.0
0,3.0303639322519302,2.8,33.0
0,4.041054600849748,5.1,33.0
0,5.051892321556807,5.3,33.0
0,6.062708720564842,5.2,33.0
0,7.073667544871569,2.3,33.0
0,8.084111230447888,3.8,33.0
0,9.094927677884698,4.0,33.0
0,10.10541257634759,6.7,33.0
0,11.116197131574154,5.0,33.0
0,12.12839487940073,6.2,33.0
0,13.1386852376163,1.8,33.0
0,14.149747604504228,7.0,33.0
0,15.160225765779614,9.8,33.0
0,16.171852020546794,9.4,33.0
0,17.183732694014907,5.6,33.0
0,18.194563763216138,21.3,33.2
0,19.20428656041622,33.7,33.2
0,20.214875074103475,32.1,33.4
0,21.226231755688787,34.5,33.2
0,22.236725606024265,20.9,33.0
0,23.248058697208762,7.1,33.0
0,24.25911914370954,9.3,33.0
0,25.271757394075394,9.3,33.0
0,26.283082481473684,10.3,33.0
0,27.294265856966376,8.9,33.0
0,28.304426869377494,9.5,33.3
0,29.31472234427929,21.9,33.0
0,30.325903438031673,9.7,33.0
0,31.33631749264896,9.3,33.1
0,32.34729728847742,7.6,33.1
0,33.357809633016586,7.6,33.1
0,34.369066501036286,8.6,33.1
0,35.380198961123824,12.9,33.1
0,36.391527047380805,8.9,33.1
0,37.402370389550924,8.7,33.0
0,38.410645166411996,7.9,33.0
0,39.42098293453455,9.7,33.0
0,40.43247446976602,11.3,33.0
0,41.44281643629074,7.9,33.0
0,42.451760187745094,8.6,33.0
0,43.46220524609089,8.5,33.0
0,44.471666391938925,7.8,33.0
0,45.48272665962577,10.0,33.0
0,46.492420548573136,7.3,33.0
0,47.50312691740692,7.3,33.0
0,48.51480089314282,13.5,33.0
0,49.5256032217294,13.0,33.0
0,50.53400865010917,9.4,33.0
0,51.54500957764685,11.5,33.0
0,52.55648385733366,8.2,33.0
0,53.56693837046623,9.1,33.0
0,54.575742807239294,7.2,33.0
0,55.58656816184521,10.4,33.0
0,56.598540453240275,8.4,33.0
0,57.61013786494732,7.6,33.0
0,58.62201280891895,5.4,33.0
0,59.6333683244884,9.7,33.0
0,60.64476353675127,7.8,33.0
0,61.654817743226886,8.8,33.0
0,62.66482549533248,5.6,33.0
0,63.67483756877482,10.7,33.0
0,64.68503888510168,10.9,33.0
0,65.69310833700001,11.7,33.0
0,66.70421998947859,6.8,33.0
0,67.71510946936905,9.7,33.0
0,68.72629123367369,9.8,33.0
0,69.7364219725132,9.9,33.0
0,70.74775230884552,16.2,33.4
0,71.75854742154479,32.6,33.4
0,72.76925929449499,32.4,33.0
0,73.78282643668354,33.1,33.0
0,74.79362844489515,24.1,33.0
0,75.80415948666632,10.6,33.0
0,76.81529454141855,6.4,33.0
0,77.82359893806279,8.8,33.0
0,78.83129936084151,7.1,33.1
0,79.83924572914839,29.0,33.0
0,80.85007591545582,7.3,33.0
0,81.86177061498165,7.1,33.0
0,82.87345274537802,9.0,33.0
0,83.88442120328546,10.0,33.0
0,84.89596588909626,7.8,33.0
0,85.90741963684559,12.0,33.0
0,86.9185278173536,10.6,33.0
0,87.92829198949039,7.4,33.0
0,88.93838228099048,6.6,33.0
0,89.94924779981375,11.0,33.0
0,90.96069092489779,9.9,33.0
0,91.97202029637992,10.8,33.0
0,92.98435315676033,7.1,33.0
0,93.99626156501472,8.3,33.0
0,95.0083416737616,8.2,33.0
0,96.03517057001591,8.7,33.0
0,97.04802513308823,6.8,33.0
0,98.06045754440129,7.8,33.0
0,99.0715704690665,7.4,33.0
0,100.08036716282368,11.8,33.0
0,101.09271999634802,7.6,33.0
0,102.10424275323749,7.8,33.0
0,103.1160924974829,10.2,33.0
0,104.12799339927733,8.3,33.0
0,105.13970459066331,7.1,33.0
0,106.15363200008869,11.9,33.1
0,107.16651248931885,7.6,33.1
0,108.17922942899168,8.7,33.1
0,109.19187495857477,15.4,33.1
0,110.20387346670032,12.7,33.1
0,111.21508854441345,9.6,33.1
0,112.22762092202902,8.8,33.1
0,113.24015937931836,7.8,33.1
0,114.25208510830998,8.4,33.1
0,115.26470775343478,7.1,33.1
0,116.27789434045553,13.8,33.1
0,117.28947012126446,7.6,33.1
0,118.30293934978545,7.6,33.1
0,119.31455752067268,7.1,33.1
0,120.32812770083547,10.0,33.1
0,121.34062992595136,27.0,33.3
0,122.35210408456624,31.9,33.6
0,123.3645198252052,33.4,33.4
0,124.37639988958836,33.5,33.7
0,125.38872138597071,16.8,33.0
0,126.39999701268971,9.6,33.0
0,127.41243427246809,8.1,33.0
0,128.42487564124167,8.7,33.0
0,129.43747548945248,9.2,33.1
0,130.44911362230778,22.3,33.0
0,131.46212465688586,7.6,33.0
0,132.47494833916426,7.4,33.0
0,133.48790897242725,8.1,33.0
0,134.5004145540297,9.4,33.0
0,135.51348611339927,10.3,33.0
0,136.526650223881,11.2,33.0
0,137.53994624502957,6.6,33.0
0,138.5524352323264,8.7,33.0
0,139.56456653773785,9.5,33.0
0,140.57675327919424,9.1,33.0
0,141.58801811002195,7.4,33.0
0,142.60058873705566,8.5,33.0
0,143.61295449361205,8.6,33.0
0,144.62535910494626,6.3,33.0
0,145.6345869526267,9.1,33.1
0,146.6464502196759,12.4,33.1
0,147.65869699977338,8.3,33.1
0,148.6711864694953,7.8,33.1
0,149.68321988545358,7.6,33.1
0,150.69556035846472,10.3,33.1
0,151.70712533965707,8.1,33.1
0,152.7190655246377,25.2,33.5
0,153.730940785259,33.2,33.2
0,154.74435490183532,32.0,33.8
0,155.75642358884215,33.8,33.5
0,156.76807991601527,37.0,33.5
0,157.78158530034125,33.7,33.6
0,158.7962204888463,33.6,34.8
0,159.80969360284507,9.7,34.8
0,160.8210040293634,7.4,34.8
0,161.83173426426947,9.1,34.8
0,162.84207953698933,8.1,34.8
0,163.8537192773074,7.3,34.8
0,164.86558508127928,5.3,34.8
0,165.87582455389202,8.2,34.8
0,166.89027856104076,10.1,34.8
0,167.90266668610275,10.0,34.8
0,168.91600192710757,7.8,34.8
0,169.93026386201382,9.4,34.8
0,170.94159432128072,9.0,34.8
0,171.95454110577703,34.2,35.0
0,172.96702127717435,31.9,35.4
0,173.98080416955054,34.7,35.1
0,174.9930958226323,30.6,34.8
0,176.0043274499476,6.1,34.8
0,177.02000260539353,10.8,34.8
0,178.03321749716997,7.2,34.8
0,179.04796296171844,7.6,34.8
0,180.06081476062536,11.3,35.0
0,181.07343302853405,33.0,35.3
0,182.08658247627318,17.6,34.8
0,183.09973244182765,5.9,34.8
0,184.11238961853087,15.0,34.8
0,185.12430205754936,9.3,34.8
0,186.13914606906474,9.3,34.8
0,187.15203804522753,8.8,34.8
0,188.16351453401148,6.9,34.7
0,189.17540886253119,7.3,34.8
0,190.1841150764376,11.2,34.8
0,191.1969500016421,6.9,34.8
0,192.21167430840433,9.0,34.8
0,193.22470152564347,9.2,34.8
0,194.23593564145267,10.4,34.8
0,195.24536227807403,6.6,34.8
0,196.2584783975035,10.4,34.8
0,197.27380584552884,8.5,34.8
0,198.28723619319499,9.5,34.8
0,199.30064626783133,7.6,34.8
0,200.31363571994007,11.2,34.8
0,201.32729175686836,9.2,34.8
0,202.3400770649314,7.6,34.8
0,203.35247561894357,9.2,34.8
0,204.3637354671955,7.7,34.8
0,205.3754552602768,7.4,34.8
0,206.38584658131003,13.4,34.8
0,207.39932696521282,8.6,34.8
0,208.41429316066206,8.1,34.8
0,209.4267349690199,8.7,34.8
0,210.43946586549282,8.3,34.8
0,211.4524689372629,12.0,34.8
0,212.46678197197616,11.7,34.8
0,213.4803184606135,6.1,34.8
0,214.49401670508087,7.8,34.8
0,215.50781356543303,9.8,34.8
0,216.5212982762605,10.7,34.8
0,217.53756272047758,5.9,34.8
0,218.55593939870596,7.8,34.8
0,219.5702625270933,7.1,34.8
0,220.58440256118774,7.7,34.8
0,221.59665064141154,19.3,35.0
0,222.60766193643212,32.1,34.8
0,223.61824900843203,33.2,35.0
0,224.63036157377064,33.1,34.9
0,225.6435022763908,27.6,34.8
0,226.6560786664486,9.0,34.8
0,227.66816980950534,6.9,34.8
0,228.68034916371107,7.1,34.8
0,229.6908974479884,9.0,34.8
0,230.70197828300297,10.4,34.8
0,231.7132953517139,14.3,35.3
0,232.72615235857666,13.9,34.8
0,233.73870558850467,10.1,34.8
0,234.7501511592418,6.1,34.8
0,235.76316418498755,9.3,34.8
0,236.77506462857127,13.2,34.8
0,237.78604849427938,6.4,34.8
0,238.79867409355938,7.4,34.8
0,239.81081886962056,7.8,34.8
0,240.82181657664478,9.2,34.9
0,241.83414236828685,6.6,34.9
0,242.84389240853488,5.8,34.8
0,243.85617906972766,10.4,34.8
0,244.8681799247861,9.4,34.8
0,245.88105241768062,11.5,34.8
0,246.8940116688609,9.5,34.9
0,247.90730747580528,6.9,34.8
0,248.91979660466313,6.6,34.8
0,249.9293621685356,10.9,34.8
0,250.940239129588,7.8,34.8
0,251.9536000173539,7.6,34.9
0,252.96694546192884,7.3,34.9
0,253.98007700964808,11.0,34.9
0,254.9920917376876,5.3,34.8
0,256.00433345884085,10.9,34.8
0,257.0181668493897,9.5,34.8
0,258.03130338713527,8.4,34.8
0,259.04358860477805,7.8,34.8
0,260.05612734891474,11.3,34.9
0,261.0675295256078,10.4,34.9
0,262.07971975393593,8.0,34.9
