,timestamp,cpu_usage [%],mem_usage [%]
0,1.0055776704102755,7.6,34.1
0,2.018544027581811,7.5,34.1
0,3.0288786850869656,18.2,34.5
0,4.039793828502297,33.2,34.5
0,5.049558740109205,32.0,34.3
0,6.059975361451507,32.4,34.2
0,7.0713108498603106,22.2,34.1
0,8.0815540663898,7.8,34.1
0,9.092431925237179,8.1,34.1
0,10.10357484780252,10.1,34.1
0,11.115210579708219,11.2,34.1
0,12.12641205266118,9.7,34.1
0,13.137666685506701,5.1,34.1
0,14.14775262773037,8.8,34.1
0,15.158779319375753,7.6,34.1
0,16.169817235320807,8.3,34.1
0,17.181620344519615,9.0,34.1
0,18.194132721051574,11.4,34.1
0,19.203910501673818,10.0,34.1
0,20.217005971819162,10.4,34.1
0,21.228002034127712,7.8,34.1
0,22.239668073132634,8.5,34.1
0,23.250839265063405,6.8,34.1
0,24.26275960355997,7.6,34.1
0,25.27487594820559,6.1,34.1
0,26.287067400291562,9.6,34.1
0,27.298397378996015,7.6,34.1
0,28.308692371472716,9.8,34.1
0,29.32090662047267,7.6,34.1
0,30.33321244455874,9.8,34.1
0,31.34510239958763,6.8,34.1
0,32.35733440704644,10.8,34.1
0,33.36815738491714,21.2,34.4
0,34.380481615662575,32.6,34.4
0,35.39197117090225,32.0,34.1
0,36.40527099557221,32.3,34.4
0,37.41825721412897,20.1,34.1
0,38.43010634742677,9.2,34.1
0,39.44177824445069,8.5,34.1
0,40.45350646041334,12.0,34.1
0,41.465164083987474,7.6,34.1
0,42.477472472935915,9.8,34.1
0,43.489171382039785,6.9,34.1
0,44.50071872025728,22.0,34.1
0,45.51227233186364,7.1,34.1
0,46.52467484772205,9.8,34.1
0,47.53652549162507,8.1,34.1
0,48.545664148405194,10.4,34.1
0,49.55680079013109,10.4,34.1
0,50.566366063430905,10.6,34.1
0,51.57753046415746,7.5,34.1
0,52.589088283479214,8.5,34.1
0,53.599172066897154,7.6,34.1
0,54.61045688204467,10.4,34.1
0,55.62147303111851,9.2,34.1
0,56.632443476468325,8.9,34.1
0,57.64322236739099,8.3,34.1
0,58.65401518717408,11.6,34.1
0,59.664510210976005,9.0,34.1
0,60.675811894237995,11.6,34.1
0,61.687656473368406,8.6,34.1
0,62.698513904586434,8.6,34.1
0,63.70922306738794,25.3,34.4
0,64.72004353255033,31.4,34.8
0,65.72900597564876,32.9,34.5
0,66.74227972701192,32.4,35.0
0,67.74971757642925,18.7,34.3
0,68.75850094296038,7.6,34.4
0,69.76980047114193,8.4,34.3
0,70.7804435044527,14.1,34.4
0,71.79068304784596,6.6,34.4
0,72.80135303549469,8.6,34.4
0,73.81217018142343,7.3,34.5
0,74.82355871610343,8.3,34.5
0,75.83452221937478,8.2,34.5
0,76.84531028755009,7.6,34.5
0,77.85648060403764,8.6,34.6
0,78.86758935637772,10.3,34.6
0,79.87906058691442,10.0,34.6
0,80.88995245657861,10.4,34.7
